Page,Meta description
https://docs.avitai.bio/artifex/user-guide/concepts/objectives-01-discrepancies/,"This chapter asks what information reaches the optimizer, then compares KL orientations, variational f-divergences, density-ratio estimation, integral"
https://docs.avitai.bio/artifex/user-guide/concepts/objectives-02-support-score-ratios/,"This chapter compares three support-mismatch remedies, score matching, noise-contrastive estimation, and conditional regression without conflating their"
https://docs.avitai.bio/artifex/user-guide/concepts/objectives-03-transport-information/,"This chapter develops optimal-transport objectives, rate–distortion and information bottlenecks, and the identification limits of composite losses. For"
https://docs.avitai.bio/artifex/user-guide/concepts/objectives-04-practice/,"This chapter works through finite MMD and classifier-to-ratio constructions, then provides a selection checklist, primary reading, retrieval with solutions, and"
https://docs.avitai.bio/artifex/user-guide/concepts/objectives-and-statistical-distances/,"A training loss is not merely a score to minimize: it determines which information about the data distribution is observable to the optimizer, how finite"
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-01-differentiation/,"This chapter separates objectives, automatic differentiation, custom derivative rules, and optimizer updates. Read it continuously in the complete guide."
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-02-stochastic-gradients/,"This chapter derives score-function and pathwise gradients, valid control variates, discrete relaxations, and estimator diagnostics. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-03-dynamics/,"This chapter develops optimizer state, Fisher geometry, curvature boundaries, adversarial games, and structured optimizer evidence. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-04-latent-learning/,"This chapter derives EM, generalized EM, variational EM, Monte Carlo variants, and their convergence boundaries. Read it continuously in the complete guide."
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-05-search/,"This chapter places EDAs, CEM, evolution strategies, Bayesian optimization, submodular selection, and DPPs within generative workflows. Read it continuously in"
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-06-transport/,"This chapter separates maps, couplings, Wasserstein metrics, entropic transport, Sinkhorn divergence, and dynamic probability paths. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/optimization-and-learning-dynamics/,A generative objective is a mathematical target. A gradient estimator is a random procedure for estimating a derivative of that target. An optimizer turns those
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-01-semantics/,"This chapter defines counting measures, simple configurations, cardinality laws, Janossy densities, finite-set integrals, and marks. For uninterrupted reading,"
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-02-temporal/,"This chapter derives temporal likelihoods from conditional intensity and survival, then compares Poisson, renewal, Hawkes, and self-correcting processes. For"
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-03-spatial-sets/,"This chapter distinguishes intensity from interaction and develops Poisson, Cox, cluster, Gibbs, determinantal, and random-finite-set constructions. For"
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-04-inference/,"This chapter separates exact likelihood, compensator approximation, branching augmentation, latent-intensity inference, pseudolikelihood, observation"
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-05-simulation/,"This chapter develops direct, inverse-compensator, thinning, branching, spectral, MCMC, and learned configuration samplers with explicit correctness conditions."
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-06-neural-evaluation/,"This chapter classifies neural point-process interfaces, reviews current evidence, and builds a configuration-level evaluation and comparison protocol. For"
https://docs.avitai.bio/artifex/user-guide/concepts/point-processes-and-random-finite-sets/,"A point process generates a configuration: a random number of events, their locations in time or space, and optionally a mark attached to each event. A random"
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-01-semantics/,"This chapter constructs probability distributions from tractable leaves, mixture sums, factorized products, scopes, and shared subcircuits. For uninterrupted"
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-02-properties/,"This chapter separates smoothness, decomposability, determinism, and structured decomposability and maps each property to the queries it supports. For"
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-03-inference/,"This chapter executes marginals, conditionals, sampling, responsibilities, and MPE-style dynamic programs while explaining why marginal MAP is harder. For"
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-04-learning/,"This chapter derives fixed-structure EM and examines recursive structure induction, soft learning, pruning/growing, regular region graphs, and generalization."
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-05-hybrids/,"This chapter studies expressivity, neural and conditional leaves, flow hybrids, distillation, structured domains, and exactness boundaries. For uninterrupted"
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-06-practice/,"This chapter provides selection guidance, evaluation and production contracts, research exercises, research directions, and a primary reading trail. For"
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-circuits-explained/,Probabilistic circuits (PCs) represent a probability distribution as a directed acyclic computation graph whose leaves are simple distributions and whose
https://docs.avitai.bio/artifex/user-guide/concepts/probabilistic-grammars-and-program-derivations/,"A grammar does more than declare which objects are legal. Once its alternatives carry probabilities or nonnegative weights, it defines a law over constructive"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-01-objects/,"This chapter starts from four generative queries, then separates probability laws, random variables, mass functions, densities, joints, marginals, and"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-02-factorization-queries/,"This chapter connects the chain rule to autoregressive factorization, develops entropy and KL divergence, and separates generation, scoring, conditioning,"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-03-likelihood-examples/,"This chapter distinguishes likelihood from probability, explains discrete likelihood and dequantization boundaries, and works through a finite joint law and a"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-04-practice/,"This chapter consolidates the probability foundation through primary reading, misconception checks, retrieval questions with solutions, and a route into"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-and-generative-modeling/,"Probability laws are the main mathematical substrate of generative modeling, but they are not its outer boundary. A probabilistic generator defines a law over"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-01-foundations/,"This chapter separates endpoints, couplings, marginal paths, particle dynamics, continuity equations, and Fokker–Planck evolution. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-02-diffusion/,"This chapter derives reverse score dynamics, the probability-flow ODE, conditional/marginal score distinctions, and finite-solver boundaries. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-03-flow/,"This chapter derives conditional flow matching, coupling-induced ambiguity, rectification, and exact target conversions for matched Gaussian paths. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-04-bridges/,"This chapter unifies deterministic and noisy interpolants, defines Schrödinger bridges in path space, and distinguishes finite-noise bridges from optimal"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-05-generalizations/,"This chapter covers PFGM++, CTMC paths, manifolds, function spaces, and why shared exact marginals do not equal shared finite algorithms. Read it continuously"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-06-practice/,"This chapter provides the relationship audit, compute-matched evaluation protocol, exercises, and peer-reviewed transport evidence. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/probability-paths-and-stochastic-transport/,"Diffusion, probability-flow ODEs, flow matching, stochastic interpolants, and Schrödinger bridges all construct paths between probability distributions. Their"
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-01-semantics/,"This chapter defines variable-size graph laws, labeled and unlabeled sample spaces, orbit probability, automorphisms, invariance, and equivariance. For"
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-02-classical/,"This chapter develops independent-edge, degree-constrained, block, latent-position, ERGM, graphon, and sparse exchangeable models. For uninterrupted reading,"
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-03-inference/,"This chapter covers graph sampling units, unlabeled likelihoods, SBM posteriors and detectability, ERGM normalizers, graphon identifiability, missingness, and"
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-04-neural/,"This chapter classifies one-shot, autoregressive, variational, adversarial, flow, energy, circuit, and GFlowNet graph systems by their probability and sampling"
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-05-iterative/,"This chapter develops discrete and relaxed graph diffusion, flow and Bayesian belief paths, multiscale topology, hard constraints, guidance, structured graph"
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-06-evaluation/,"This chapter builds a graph-specific evaluation protocol spanning topology, distributional fidelity, domain validity, privacy, compute, and current evidence."
https://docs.avitai.bio/artifex/user-guide/concepts/random-graphs-and-relational-generators/,"A random-graph model generates a relational structure: a random number of entities, their attributes, and the edges or higher-arity relations among them. When"
https://docs.avitai.bio/artifex/user-guide/concepts/representations-01-semantics/,"This chapter treats the codec as part of the probabilistic model and develops a query-first map for reconstruction, sufficiency, accessibility, invariance,"
https://docs.avitai.bio/artifex/user-guide/concepts/representations-02-codecs/,"This chapter compares vector/scalar quantization, code-index and learned-prior interfaces, continuous latents, latent diffusion, hierarchies, and temporal"
https://docs.avitai.bio/artifex/user-guide/concepts/representations-03-fusion/,"This chapter covers early/late/joint fusion, cross-attention, conditional factorization, causal masks, clocks, pairing, and missing modalities. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/representations-04-unified/,"This chapter distinguishes shared representations, backbones, heads, objectives, AR–diffusion composition, interleaving, and true task synergy. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/representations-05-training/,"This chapter diagnoses modality imbalance, underuse, code collapse, synchronization, leakage, codec metrics, synergy, and complete compute. Read it continuously"
https://docs.avitai.bio/artifex/user-guide/concepts/representations-06-practice/,"This chapter audits peer-reviewed tokenizer, representation-autoencoder, shared-model, synergy, reasoning, and medical evidence and supplies research exercises."
https://docs.avitai.bio/artifex/user-guide/concepts/representations-and-multimodal-systems/,"Modern generators rarely model raw observations directly. They operate on text tokens, acoustic codes, image/video latents, geometric features, or hierarchical"
https://docs.avitai.bio/artifex/user-guide/concepts/reproducibility-and-research-methods/,"Research needs more than a new score. It needs a falsifiable question, a controlled estimand, uncertainty, mechanism-revealing ablations, reproducible"
https://docs.avitai.bio/artifex/user-guide/concepts/research-01-questions/,"This chapter turns ideas into bounded estimands, mechanism predictions, falsifiers, scope ladders, and baseline hierarchies. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/research-02-statistics/,"This chapter covers independent units, paired/hierarchical uncertainty, intervals, significance, multiplicity, power, seeds, nondeterminism, and stratification."
https://docs.avitai.bio/artifex/user-guide/concepts/research-03-ablations/,"This chapter treats ablations as interventions and covers factorial interactions, mechanism tests, null/negative reporting, debugging, sensitivity, and"
https://docs.avitai.bio/artifex/user-guide/concepts/research-04-artifacts/,"This chapter defines repeatability, artifact reproduction, independent replication, generalization studies, artifact bundles, acceptance criteria, and"
https://docs.avitai.bio/artifex/user-guide/concepts/research-05-evidence/,"This chapter standardizes maturity and reproduction labels, claim-ledger fields, relationship types, source hierarchy, protocol qualifiers, and superseding"
https://docs.avitai.bio/artifex/user-guide/concepts/research-06-maintenance/,"This chapter defines release-time evidence reviews, search logs, status/version updates, peer-reviewed evidence, and exercises for maintaining a research"
https://docs.avitai.bio/artifex/user-guide/concepts/sampling-01-monte-carlo/,"This chapter begins from one target and four computational routes, then develops Monte Carlo estimands, uncertainty, direct and weighted sampling, and variance-"
https://docs.avitai.bio/artifex/user-guide/concepts/sampling-02-markov-kernels/,"This chapter develops stationarity, detailed balance, Metropolis–Hastings, Gibbs and blocked updates, and auxiliary-variable constructions as explicit kernel"
https://docs.avitai.bio/artifex/user-guide/concepts/sampling-03-gradient-hamiltonian/,"This chapter connects Langevin and Hamiltonian methods to geometry, warmup, diagnostics, stochastic-gradient and kinetic variants, and transdimensional kernels."
https://docs.avitai.bio/artifex/user-guide/concepts/sampling-04-tempering-transport/,"This chapter separates annealing, tempering, deterministic continuity equations, stochastic Fokker–Planck dynamics, solver cost, and Schrödinger bridges. For"
https://docs.avitai.bio/artifex/user-guide/concepts/sampling-05-practice/,"This chapter works through ULA and a finite Metropolis move, compares family-specific diagnostics, and closes with primary reading, retrieval, solutions, and"
https://docs.avitai.bio/artifex/user-guide/concepts/sampling-and-continuous-time/,"Training specifies a distribution, energy, score, transition, or vector field; a sampler turns that object into draws. Those draws are usually an intermediate"
https://docs.avitai.bio/artifex/user-guide/concepts/sequential-monte-carlo-and-particle-methods/,"Sequential Monte Carlo (SMC) approximates a sequence of related target laws with a population of weighted samples. Mutation moves particles into new states,"
https://docs.avitai.bio/artifex/user-guide/concepts/smc-01-targets/,"This chapter defines the target sequence, path measure, proposal, potential, weights, and returned objects that make an SMC algorithm auditable. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/smc-02-filtering-resampling/,This chapter derives particle filtering and separates current weight concentration from particle impoverishment and genealogical collapse. Read it continuously
https://docs.avitai.bio/artifex/user-guide/concepts/smc-03-proposals/,"This chapter develops observation-aware, fully adapted, approximate, learned, and auxiliary proposals while keeping support and weight correction explicit. Read"
https://docs.avitai.bio/artifex/user-guide/concepts/smc-04-smoothing-hybrids/,"This chapter connects particle smoothing, conditional exact submodels, invariant rejuvenation, and extended-target particle MCMC. Read it continuously in the"
https://docs.avitai.bio/artifex/user-guide/concepts/smc-05-static-targets/,"This chapter applies particle populations to fixed-dimensional target paths, adaptive tempering, rare events, and likelihood-free targets. Read it continuously"
https://docs.avitai.bio/artifex/user-guide/concepts/smc-06-learning-practice/,"This chapter separates model, proposal, twist, and gradient learning and places particle-guided modern generators inside a reproducible evaluation contract."
https://docs.avitai.bio/artifex/user-guide/concepts/steering-01-targets/,"This chapter defines reweighted, conditional, reward-tilted, and hard-feasible targets before choosing an algorithm. Read it continuously in the complete guide."
https://docs.avitai.bio/artifex/user-guide/concepts/steering-02-conditioning/,"This chapter separates conditional probability semantics from concatenation, modulation, cross-attention, adapters, prefixes, and condition dropout. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/steering-03-guidance/,"This chapter derives continuous score guidance, a finite-state Doob transform, exact discrete-rate semantics, and twisted particle sampling. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/steering-04-constraints/,"This chapter separates feasibility from conditional-law preservation across rejection, grammar masks, projections, feasible maps, and constrained Monte Carlo."
https://docs.avitai.bio/artifex/user-guide/concepts/steering-05-selection/,"This chapter derives probabilistic acceptance and best-of-N output laws, then distinguishes search and minimum-Bayes-risk decisions from sampling. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/steering-06-composition/,"This chapter writes retrieval, filtering, routing, and verification as explicit system components and assigns evidence to the layer that produced it. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-01-foundations/,"This chapter defines random functions, finite-dimensional distributions, projective consistency, context/target sets, and coherent function samples. For"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-02-gaussian-processes/,"This chapter constructs a random function from compatible finite GP laws, derives joint and sequential conditioning, studies learned priors, and then develops"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-03-neural-processes/,"This chapter develops conditional, latent, attentive, convolutional, equivariant, and Transformer Neural Processes and their consistency limits. For"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-04-dynamics/,"This chapter treats transition kernels, exact and approximate beliefs, particle filtering and smoothing, latent SDE inference, neural SDE GANs, state-space"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-05-diffusion/,"This chapter develops process-valued noise, function-space scores, resolution consistency, deterministic and stochastic operator semantics, SPDE operators,"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-06-practice/,"This chapter provides model selection, function-space evaluation, failure modes, evidence review, research exercises, and primary sources. For uninterrupted"
https://docs.avitai.bio/artifex/user-guide/concepts/stochastic-process-generators-explained/,"A fixed-dimensional generator models a random vector. A stochastic-process generator models a random function, field, or trajectory whose values may be queried"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-01-semantics/,"This chapter separates probability tensors, nonnegative factorizations, Born amplitudes, and locally purified constructions; it also develops normalization,"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-02-mps/,"This chapter develops matrix product states and tensor trains, parameter counts, unfolding ranks, gauge freedom, canonical forms, variable-order sensitivity,"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-03-inference/,"This chapter derives contraction environments, normalization, marginals, conditionals, expectations, sequential sampling, stable arithmetic, and the boundary"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-04-learning/,"This chapter derives likelihood learning, normalization gradients, canonical optimization, DMRG-style sweeps, rank adaptation, continuous feature maps, Gram"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-05-connections/,"This chapter distinguishes exact relationships with HMMs, weighted automata, autoregressive laws, arithmetic circuits, and graphical-model inference from hybrid"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-06-evaluation/,"This chapter defines likelihood, normalization, calibration, sampling, rank, order, contraction, systems, and evidence protocols; it closes with applications,"
https://docs.avitai.bio/artifex/user-guide/concepts/tensor-network-and-born-probability-models/,A joint distribution over many discrete variables is a tensor: one axis per variable and one nonnegative entry per configuration. The representation is exact
https://docs.avitai.bio/artifex/user-guide/concepts/transitions-and-few-step-generation/,"Diffusion and flow models learn infinitesimal motion and pay for numerical integration at inference. Few-step methods instead learn finite transitions, endpoint"
https://docs.avitai.bio/artifex/user-guide/concepts/vae-01-foundations/,"This chapter develops the latent-variable generative story, posterior approximation, ELBO, decoder likelihood, architecture, and reparameterization estimator."
https://docs.avitai.bio/artifex/user-guide/concepts/vae-02-training/,"This chapter turns the ELBO into a numerically stable training procedure and explains reconstruction semantics, KL accounting, optimization, and implementation"
https://docs.avitai.bio/artifex/user-guide/concepts/vae-03-variants/,"This chapter studies objective reweighting, conditional and multimodal VAEs, missing-modality inference, semi-supervised labels, discrete latent estimators and"
https://docs.avitai.bio/artifex/user-guide/concepts/vae-04-modern-latents/,"This chapter develops hierarchical latent factorizations, layerwise rates, pruning diagnostics, importance-weighted and flow posteriors, learned codecs, latent"
https://docs.avitai.bio/artifex/user-guide/concepts/vae-05-practice/,"This chapter covers implementation, diagnostics, metrics, deployment constraints, and the evidence needed to distinguish reconstruction quality from generation"
https://docs.avitai.bio/artifex/user-guide/concepts/vae-06-synthesis/,"This chapter consolidates the family’s mathematical and practical lessons, routes readers to implementation guides, and organizes the primary reading sequence."
https://docs.avitai.bio/artifex/user-guide/concepts/vae-explained/,"A variational autoencoder is a latent-variable probability model \(p_\theta(x,z)=p(z)p_\theta(x\mid z)\) paired with an approximate posterior \(q_\phi(z\mid"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-01-semantics/,"This chapter distinguishes environment state, belief, policy, observation prediction, value-equivalent dynamics, interactive rendering, planning, and causal"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-02-dynamics/,"This chapter connects exact state-space query semantics to RSSMs, amortized filtering, imagination, aleatoric/epistemic uncertainty, rollout-error accumulation,"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-03-objectives/,"This chapter compares variational sequence learning, pixel/token/feature/semantic prediction, value equivalence, inverse dynamics, latent actions, and multi-"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-04-planning/,"This chapter covers MPC, CEM, MCTS, differentiable planning, imagined actor learning, the five-component planning loop, planner exploitation, distribution"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-05-causal/,"This chapter separates action conditioning from intervention, derives a confounded policy example, and develops structural dynamics, mechanism shifts, and"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-06-practice/,"This chapter provides a model-to-system evaluation ladder, audits peer-reviewed research, and specifies reproducibility records and research exercises. Read it"
https://docs.avitai.bio/artifex/user-guide/concepts/world-models-and-causal-simulators/,"A world model predicts consequences of actions well enough to answer a specified query. That query may be next-observation prediction, long-horizon simulation,"
https://docs.avitai.bio/artifex/user-guide/data/data-guide/,This guide covers loading and preprocessing data in Artifex. All dataset APIs follow the same two-layer pattern: pure data generation functions that return
https://docs.avitai.bio/artifex/user-guide/data/overview/,"This guide provides an overview of Artifex's data loading system, including the modality framework, dataset classes, and data pipeline architecture."
https://docs.avitai.bio/artifex/user-guide/inference/optimization/,"Advanced techniques for optimizing generative model inference: JIT compilation, quantization, memory management, and hardware-specific optimizations."
https://docs.avitai.bio/artifex/user-guide/inference/overview/,"Artifex does not currently ship one shared inference framework across every model family. Loading and generation stay family-owned, while the only separate"
https://docs.avitai.bio/artifex/user-guide/inference/sampling/,"Sampling in Artifex stays family-owned. The runtime does not ship a second generic sampler framework on top of the model families, so the supported entry points"
https://docs.avitai.bio/artifex/user-guide/integrations/deployment/,"Artifex does not currently ship a generic deployment framework, service scaffold, or deployment CLI. The retained deployment boundary is low-level and family-"
https://docs.avitai.bio/artifex/user-guide/integrations/huggingface/,Status: Coming soon
https://docs.avitai.bio/artifex/user-guide/integrations/tensorboard/,Artifex currently supports TensorBoard through training callbacks. It does not ship a separate fit-style integration layer or a custom TensorBoard-specific
https://docs.avitai.bio/artifex/user-guide/integrations/wandb/,Artifex currently supports Weights & Biases through WandbLoggerCallback in the training callback layer and the package-local WandbLogger utility for direct
https://docs.avitai.bio/artifex/user-guide/modalities/audio/,"This guide covers working with audio data in Artifex, including audio representations, waveform processing, spectrograms, and best practices for audio-based"
https://docs.avitai.bio/artifex/user-guide/modalities/image/,"This guide covers working with image data in Artifex, including image representations, datasets, preprocessing, and best practices for image-based generative"
https://docs.avitai.bio/artifex/user-guide/modalities/multimodal/,"This guide covers working with the experimental multi-modal helper package in Artifex, including aligned datasets, modality fusion, cross-modal generation, and"
https://docs.avitai.bio/artifex/user-guide/modalities/text/,"This guide covers working with text data in Artifex, including tokenization, vocabulary management, text datasets, and best practices for text-based generative"
https://docs.avitai.bio/artifex/user-guide/models/autoregressive-guide/,"Complete guide to building, training, and using Autoregressive Models with Artifex."
https://docs.avitai.bio/artifex/user-guide/models/diffusion-guide/,"This guide covers practical usage of diffusion models in Artifex, from basic DDPM to advanced techniques like latent diffusion and guidance."
https://docs.avitai.bio/artifex/user-guide/models/ebm-guide/,"Complete guide to building, training, and using Energy-Based Models with Artifex."
https://docs.avitai.bio/artifex/user-guide/models/flow-guide/,"This guide provides practical instructions for working with normalizing flow models in Artifex. We cover creating, training, and using various flow"
https://docs.avitai.bio/artifex/user-guide/models/gan-guide/,"This guide provides practical instructions for training and using Generative Adversarial Networks (GANs) in Artifex. We cover all GAN variants, training"
https://docs.avitai.bio/artifex/user-guide/models/vae-guide/,"Complete guide to building, training, and using Variational Autoencoders with Artifex."
https://docs.avitai.bio/artifex/user-guide/training/advanced-features/,This guide covers advanced training utilities in Artifex for optimizing training performance and handling challenging scenarios like large batch training and
https://docs.avitai.bio/artifex/user-guide/training/configuration/,Artifex training is configured with typed frozen dataclasses. The supported public import surface is artifex.configs.
https://docs.avitai.bio/artifex/user-guide/training/logging/,"Artifex logging lives at the shared Trainer layer. Model-family trainers own objectives; callback-driven logging, checkpointing, and progress reporting are"
https://docs.avitai.bio/artifex/user-guide/training/overview/,Artifex provides a training system built on JAX/Flax NNX. The training infrastructure handles the training lifecycle from model initialization to checkpointing
https://docs.avitai.bio/artifex/user-guide/training/profiling/,Profiling is configured at the shared Trainer layer through CallbackList. Use the trace profiler for short focused windows and the memory profiler for longer-
https://docs.avitai.bio/artifex/user-guide/training/rl-training/,"Artifex RL training is sequence-first and type-driven. The RL trainers are standalone optimizer helpers, not subclasses of the shared epoch-oriented Trainer."
https://docs.avitai.bio/artifex/user-guide/training/training-guide/,"This guide provides practical examples and patterns for training generative models with Artifex. From basic training to advanced techniques, you'll learn"
https://docs.avitai.bio/artifex/utils/,The top-level artifex.utils namespace is intentionally narrow. The current utility docs cover only the small set of live modules that still ship in the repo.
https://docs.avitai.bio/artifex/utils/attention_vis/,Status: Coming soon Planned module target: artifex.generative_models.utils.visualization.attention_vis
https://docs.avitai.bio/artifex/utils/color/,Status: Coming soon Planned module target: artifex.generative_models.utils.image.color
https://docs.avitai.bio/artifex/utils/dependency_analyzer/,Status: Supported runtime utility Module: artifex.generative_models.utils.code_analysis.dependency_analyzer Source:
https://docs.avitai.bio/artifex/utils/device/,Status: Supported runtime utility Module: artifex.generative_models.utils.jax.device Source: src/artifex/generative_models/utils/jax/device.py
https://docs.avitai.bio/artifex/utils/dtype/,Status: Coming soon Planned module target: artifex.generative_models.utils.jax.dtype
https://docs.avitai.bio/artifex/utils/env/,Status: Coming soon Planned module target: artifex.generative_models.utils.misc.env
https://docs.avitai.bio/artifex/utils/file/,Status: Coming soon Planned module target: artifex.generative_models.utils.io.file
https://docs.avitai.bio/artifex/utils/file_utils/,Status: Supported runtime utility Module: artifex.utils.file_utils Source: src/artifex/utils/file_utils.py
https://docs.avitai.bio/artifex/utils/flax_utils/,Status: Coming soon Planned module target: artifex.generative_models.utils.jax.flax_utils
https://docs.avitai.bio/artifex/utils/formats/,Status: Coming soon Planned module target: artifex.generative_models.utils.io.formats
https://docs.avitai.bio/artifex/utils/image_grid/,Status: Coming soon Planned module target: artifex.generative_models.utils.visualization.image_grid
https://docs.avitai.bio/artifex/utils/latent_space/,Status: Coming soon Planned module target: artifex.generative_models.utils.visualization.latent_space
https://docs.avitai.bio/artifex/utils/logger/,Status: Supported runtime utility Module: artifex.generative_models.utils.logging.logger Source: src/artifex/generative_models/utils/logging/logger.py
https://docs.avitai.bio/artifex/utils/math/,Status: Coming soon Planned module target: artifex.generative_models.utils.numerical.math
https://docs.avitai.bio/artifex/utils/memory/,Status: Coming soon Planned module target: artifex.generative_models.utils.profiling.memory
https://docs.avitai.bio/artifex/utils/metrics/,Status: Supported runtime utility Module: artifex.generative_models.utils.logging.metrics Source: src/artifex/generative_models/utils/logging/metrics.py
https://docs.avitai.bio/artifex/utils/mlflow/,Status: Supported runtime utility Module: artifex.generative_models.utils.logging.mlflow Source: src/artifex/generative_models/utils/logging/mlflow.py
https://docs.avitai.bio/artifex/utils/performance/,Status: Coming soon Planned module target: artifex.generative_models.utils.profiling.performance
https://docs.avitai.bio/artifex/utils/plotting/,Status: Coming soon Planned module target: artifex.generative_models.utils.visualization.plotting
https://docs.avitai.bio/artifex/utils/postprocessing/,Status: Coming soon Planned module target: artifex.generative_models.utils.text.postprocessing
https://docs.avitai.bio/artifex/utils/prng/,Status: Coming soon Planned module target: artifex.generative_models.utils.jax.prng
https://docs.avitai.bio/artifex/utils/processing/,Status: Coming soon Planned module target: artifex.generative_models.utils.text.processing
https://docs.avitai.bio/artifex/utils/protein/,Status: Supported runtime utility Module: artifex.visualization.protein_viz Source: src/artifex/visualization/protein_viz.py
https://docs.avitai.bio/artifex/utils/registry/,Status: Coming soon Planned module target: artifex.generative_models.utils.misc.registry
https://docs.avitai.bio/artifex/utils/serialization/,Status: Coming soon Planned module target: artifex.generative_models.utils.io.serialization
https://docs.avitai.bio/artifex/utils/shapes/,Status: Coming soon Planned module target: artifex.generative_models.utils.jax.shapes
https://docs.avitai.bio/artifex/utils/stability/,Status: Coming soon Planned module target: artifex.generative_models.utils.numerical.stability
https://docs.avitai.bio/artifex/utils/stats/,Status: Coming soon Planned module target: artifex.generative_models.utils.numerical.stats
https://docs.avitai.bio/artifex/utils/timer/,Status: Coming soon Planned module target: artifex.generative_models.utils.misc.timer
https://docs.avitai.bio/artifex/utils/transforms/,Status: Coming soon Planned module target: artifex.generative_models.utils.image.transforms
https://docs.avitai.bio/artifex/utils/types/,Status: Coming soon Planned module target: artifex.generative_models.utils.misc.types
https://docs.avitai.bio/artifex/utils/wandb/,Status: Supported runtime utility Module: artifex.generative_models.utils.logging.wandb Source: src/artifex/generative_models/utils/logging/wandb.py
https://docs.avitai.bio/artifex/utils/xprof/,Status: Coming soon Planned module target: artifex.generative_models.utils.profiling.xprof
https://docs.avitai.bio/artifex/visualization/,The top-level artifex.visualization namespace currently ships one retained public helper: ProteinVisualizer from artifex.visualization.protein_viz.
https://docs.avitai.bio/artifex/visualization/protein_viz/,artifex.visualization.protein_viz is the canonical public owner for protein visualization in Artifex.
https://docs.avitai.bio/artifex/zoo/,The legacy Artifex model zoo has been removed as a live runtime surface.
